ID|obraz URL|nazwa|kategorie|cena brutto|marka|podsumowanie|opis|ilość|widoczność(0)|podatek(1)|dostawca
409|https://assets.adidas.com/images/w_600,f_auto,q_auto/1a065c9b663e4301b1d8ae8a0096c0e1_9366/1-4_Zip_Sweatshirt_Fioletowy_HN1942_21_model.jpg|1/4 Zip Sweatshirt|Bluzy\Odzież|329|Sportswear|Wkładana przez głowę bluza z krótkim suwakiem uszyta z miłego w dotyku polaru.|Kiedy czujesz się komfortowo, możesz wiele osiągnąć. Albo po prostu cieszyć się wygodą. Ta bluza adidas sprawdzi się podczas aktywności i relaksu. Miękki polar sprawia, że czujesz się dobrze niezależnie od tego, co robisz i w jakim tempie.  Nasze bawełniane produkty wspierają uprawę bawełny z bardziej zrównoważonych źródeł.|20|0|1|1
410|https://assets.adidas.com/images/w_600,f_auto,q_auto/b10c4149c2ba475e94a1af2b0094553e_9366/Sports_Club_Sweatshirt_Zielony_IM1313_21_model.jpg|Sports Club Sweatshirt|Bluzy\Odzież|299|Performance|Bluza treningowa wykonana z mieszanki materiałów pochodzących z recyklingu i odnawialnych źródeł.|Zawsze jesteś VIP-em w klubie sportowym adidas. Załóż tę bluzę z materiału frotté w dniu treningu lub każdego innego dnia, a automatycznie dołączysz do klubu. Gdy temperatura treningu rośnie, AEROREADY zapewnia Ci komfort i gotowość na wszystko, co może się wydarzyć.  Co najmniej 70% tego produktu to mieszanka materiałów pochodzących z recyklingu i surowców odnawialnych.|20|0|1|1
411|https://assets.adidas.com/images/w_600,f_auto,q_auto/fc9723f618bb4b8ca2b9ae8000ae0bc7_9366/Terrex_Logo_Graphic_Hoodie_Zielony_HI3620_21_model.jpg|Terrex Logo Graphic Hoodie|Bluzy\Odzież|349|TERREX|Bluza z kapturem Terrex wykonana częściowo z materiału pochodzącego z recyklingu.|Zdejmij buty i rozpocznij relaks w komfortowej bluzie z kapturem po całodniowej wędrówce. Bluza z kapturem adidas Terrex zachowuje prosty, klasyczny styl dzięki konstrukcji z miękkiej dzianiny bawełnianej ze typowymi detalami, jakich się spodziewasz, takimi jak ściągacze w mankietach i u dołu oraz oczywiście kaptur.   Model wykonany częściowo z materiałów pochodzących z recyklingu odzyskanych w trakcie procesu produkcyjnego, np. ścinków materiałów i odpadów z gospodarstw domowych, w celu uniknięcia znacznie większego wpływu na środowisko naturalne, jaki wywiera produkcja surowców.|20|0|1|1
412|https://assets.adidas.com/images/w_600,f_auto,q_auto/7d684758190b42f89dafada700ee1670_9366/Adicolor_Essentials_Trefoil_Crewneck_Sweatshirt_Szary_HE9427_21_model.jpg|Adicolor Essentials Trefoil Crewneck Sweatshirt|Bluzy\Odzież|229|Originals|Miękka, wygodna bluza, która pasuje do wszystkiego.|Kiedy zmienia się pogoda, Twoje ubranie też powinno. Wykorzystaj okazję. Otul się miękkim, przytulnym polarem tej bluzy adidas i staw czoła chłodnej pogodzie w wyszukanym, minimalistycznym stylu. Małe logo Trefoil podkreśla dumny styl marki.  Kupując nasze produkty z bawełny, wspierasz zrównoważony rozwój sektora bawełnianego. Ten produkt zawiera materiały pochodzące z recyklingu w ramach naszych wysiłków zmierzających do rozwiązania problemu plastikowych odpadów.|20|0|1|1
413|https://assets.adidas.com/images/w_600,f_auto,q_auto/baad2f5c2a234a0baa1dae6a017b9742_9366/Core_Crew_Sweatshirt_Bezowy_HI5847_21_model.jpg|Core Crew Sweatshirt|Bluzy\Odzież|279|Performance|Bluza z zaokrąglonym dekoltem, która zapewni Ci ciepło, wykonana częściowo z materiałów pochodzących z recyklingu.|Zachowaj ciepły komfort na polu golfowym i poza nim. Ta bluza adidas z zaokrąglonym dekoltem jest miła w dotyku i dba o Twój komfort podczas rundy w chłodne dni. Rękawy z mankietami utrzymują design na swoim miejscu, dzięki czemu możesz bez przeszkód wykonywać zamachy. Załóż ją na t-shirt lub koszulkę polo, gdy temperatura spada.  Ten model jest wykonany z serii materiałów pochodzących z recyklingu i zawiera co najmniej 60% materiałów z odzysku. Jest to jedno z proponowanych przez nas rozwiązań, jakie mogą pomóc nam położyć kres plastikowym odpadom.|20|0|1|1
414|https://assets.adidas.com/images/w_600,f_auto,q_auto/6b328f61cab34b2abb3bae67012e64ee_9366/Adicolor_3-Stripes_Long_Sleeve_Polo_Shirt_Niebieski_HK7424_21_model.jpg|Adicolor 3-Stripes Long Sleeve Polo Shirt|Bluzy\Odzież|329|Originals|Ten sweter polo jest inspirowany archiwalnymi modelami i prezentuje się w nowej odsłonie.|3 paski i logo Trefoil są noszone na całym świecie od dziesięcioleci: na kipiących emocjami stadionach, ulicach miast i we wszystkich innych miejscach. Ich zasięg nie ma granic. Dlatego zakładając tę koszulkę polo adidas, zyskujesz coś więcej niż tylko świeży look. Staniesz się częścią historii. Luźny krój i miękki materiał frotté zapewniają Ci wygodę.  Nasze bawełniane produkty wspierają uprawę bawełny z bardziej zrównoważonych źródeł.|20|0|1|1
415|https://assets.adidas.com/images/w_600,f_auto,q_auto/5c34472fc2bb46f0a983af0e00af780d_9366/All_Blacks_Rugby_Lifestyle_Crewneck_Sweatshirt_Rozowy_IB6366_21_model.jpg|All Blacks Rugby Lifestyle Crewneck Sweatshirt|Bluzy\Odzież|379|Performance|Miękka bluza w stylu All Blacks.|Przenieś swoją miłość do All Blacks poza linie boiska. Ta bluza adidas do rugby przyciąga wzrok poza boiskiem za sprawą kontrastowej kieszeni, gumowanego godła drużyny i niewyraźnych nadrukowanych 3 pasków. Miękki polar zapewni Ci ciepły komfort, gdy wspierasz swoją drużynę.  Nasze bawełniane produkty wspierają uprawę bawełny z bardziej zrównoważonych źródeł.|20|0|1|1
416|https://assets.adidas.com/images/w_600,f_auto,q_auto/192bf89029be475891d5ae7100120fae_9366/3-Stripes_COLD.RDY_Hoodie_Bialy_HF6510_21_model.jpg|3-Stripes COLD.RDY Hoodie|Bluzy\Odzież|349|Performance|Ciepła, polarowa bluza z kapturem do gry w golfa uszyta z materiałów pochodzących z recyklingu.|W chłodne poranki ta golfowa bluza z kapturem adidas zapewni Ci komfort podczas gry. Ma prosty, swobodny styl, który sprawdzi się również poza polem golfowym. COLD.RDY zatrzymuje ciepło, aby zapewnić Ci ciepło bez zwiększania objętości ubrania. Krój gwarantujący pełną swobodę ruchu pozwoli poruszać się bez ograniczeń na polu golfowym i poza nim.|20|0|1|1
417|https://assets.adidas.com/images/w_600,f_auto,q_auto/e4c18599609449538ac7ae920139fd9f_9366/Designed_for_Gameday_Crew_Sweatshirt_Bialy_HL3857_21_model.jpg|Designed for Gameday Crew Sweatshirt|Bluzy\Odzież|279|Sportswear|Wygodna bluza wykonana częściowo z materiałów pochodzących z recyklingu.|Czekamy cztery lata na jeden z najbardziej ekscytujących momentów w piłce nożnej. Ta bluza adidas dla mężczyzn jest na to gotowa i pasuje do tych emocji, prezentując grafikę na całej powierzchni, która wprowadza nastrój oczekiwania. Miękki materiał ze ściągaczowymi wstawkami oznacza wygodę podczas kibicowania swojemu klubowi, ale szybko się przekonasz, że będziesz nosić wkładaną przez głowę bluzę także na co dzień.|20|0|1|1
418|https://assets.adidas.com/images/w_600,f_auto,q_auto/ebcfb8318487495c921cae67012ec2ee_9366/Adicolor_3-Stripes_Long_Sleeve_Polo_Shirt_Czern_HK7425_21_model.jpg|Adicolor 3-Stripes Long Sleeve Polo Shirt|Bluzy\Odzież|329|Originals|Ten sweter polo jest inspirowany archiwalnymi modelami i prezentuje się w nowej odsłonie.|3 paski i logo Trefoil są noszone na całym świecie od dziesięcioleci: na kipiących emocjami stadionach, ulicach miast i we wszystkich innych miejscach. Ich zasięg nie ma granic. Dlatego zakładając tę koszulkę polo adidas, zyskujesz coś więcej niż tylko świeży look. Staniesz się częścią historii. Luźny krój i miękki materiał frotté zapewniają Ci wygodę.  Nasze bawełniane produkty wspierają uprawę bawełny z bardziej zrównoważonych źródeł.|20|0|1|1
419|https://assets.adidas.com/images/w_600,f_auto,q_auto/f4c393d687854d49aa10ade900f905ae_9366/Entrada_22_Training_Top_Szary_H57546_21_model.jpg|Entrada 22 Training Top|Bluzy\Odzież|159|Performance|Odprowadzająca wilgoć bluza treningowa wykonana z materiałów pochodzących z recyklingu.|Na boisku i poza nim będziesz przygotowany do działania w piłkarskiej bluzie treningowej adidas Entrada 22. Suwak do połowy długości umożliwia regulację stopnia osłony, a elastyczne mankiety utrzymują design na swoim miejscu. AEROREADY usuwa wilgoć z powierzchni Twojej skóry, zapewniając Ci suchy komfort.   Ten produkt został wykonany wyłącznie materiałów pochodzących z recyklingu i stanowi tylko jedno z naszych rozwiązań, które pomogą wyeliminować plastikowe odpady.|20|0|1|1
420|https://assets.adidas.com/images/w_600,f_auto,q_auto/5bcb9b0182594ccc9a05af5601367f42_9366/Ripstop_1-4-Zip_Golf_Hoodie_Czern_HY5380_21_model.jpg|Ripstop 1/4-Zip Golf Hoodie|Bluzy\Odzież|429|Performance|Szybkoschnąca bluza z kapturem do gry w golfa, która zapewni Ci komfort na polu golfowym.|Niezależnie od tego, czy ćwiczysz dalekie uderzenia na polu treningowym, czy grasz całą rundę, ta golfowa bluza z kapturem adidas zapewni Ci komfort, gdy temperatura spada. Jest miękka i gładka w dotyku, co przekłada się na poczucie wygody. Elastyczny dół ze sznurkiem do regulacji umożliwia idealne dopasowanie.|20|0|1|1
421|https://assets.adidas.com/images/w_600,f_auto,q_auto/4ba7bf7207a74f9b9791ae71000d5c2e_9366/Texture-Print_Crew_Sweatshirt_Bezowy_HF6525_21_model.jpg|Texture-Print Crew Sweatshirt|Bluzy\Odzież|329|Performance|Wygodna, polarowa bluza do gry w golfa wykonana z materiałów pochodzących z recyklingu.|Zwróć na siebie uwagę, nie mówiąc ani słowa. Ta bluza adidas do gry w golfa wnosi świeżą energię do Twojej gry za sprawą inspirowanego polem golfowym wzoru na całej powierzchni. Miękki polar gwarantuje ciepło w chłodne poranki i chłodne popołudnia na polu golfowym w stylu, który sprawdzi się także po meczu. Ten model odprowadza lekki deszcz, aby dać Ci suchy komfort podczas rozgrywki w mgliste, deszczowe dni.|20|0|1|1
422|https://assets.adidas.com/images/w_600,f_auto,q_auto/15c8528d82d24863886faf41015ad093_9366/Elevated_1-4-Zip_Pullover_Czern_IB6115_21_model.jpg|Elevated 1/4-Zip Pullover|Bluzy\Odzież|349|Performance|Miękka w dotyku, wkładana przez głowę bluza do gry w golfa wykonana częściowo z materiałów pochodzących z recyklingu.|Ubieranie się rano często oznacza zakładanie wielu warstw. Zapewnij sobie wygodę przez całą rundę w tej wkładanej przez głowę bluzie adidas do gry w golfa. Design z krótkim suwakiem umożliwia regulację przepływu powietrza, gdy temperatura rozgrywki rośnie na ostatnich dziewięciu dołkach. Mankiety i dół wykończone taśmą utrzymują design na swoim miejscu, gdy wykonujesz zamachy i wyginasz się.   Ten model jest wykonany z serii materiałów pochodzących z recyklingu i zawiera co najmniej 70% materiałów z odzysku, stanowiąc tylko jedno proponowanych przez nas rozwiązań, które mogą pomóc nam położyć kres plastikowym odpadom.|20|0|1|1
423|https://assets.adidas.com/images/w_600,f_auto,q_auto/6202dc0a607741e1b099ae00011b4248_9366/Quarter-Zip_Pullover_Szary_HC5582_21_model.jpg|Quarter-Zip Pullover|Bluzy\Odzież|249|Performance|Lekka, wkładana przez głowę bluza do gry w golfa z materiałów pochodzących z recyklingu.|W chłodne dni potrzebujesz lekkiej warstwy okrycia. Wkładana przez głowę bluza adidas do gry w golfa została uszyta z miękkiej dzianiny, która zapewnia komfort na polu golfowym. Pochłaniający wilgoć AEROREADY daje Ci poczucie suchości, a wbudowany filtr UV pozwala na pewną grę w słoneczne dni.  Ten produkt został wykonany wyłącznie z materiałów pochodzących z recyklingu i stanowi tylko jedno z naszych rozwiązań, które pomogą wyeliminować plastikowe odpady.|20|0|1|1
424|https://assets.adidas.com/images/w_600,f_auto,q_auto/233e96ce9fcf4e13a208aef200be9866_9366/Wander_Hour_Quarter-Snap_Polar_Fleece_Jacket_Zielony_II8483_21_model.jpg|Wander Hour Quarter-Snap Polar Fleece Jacket|Bluzy\Odzież|349|Originals|Inspirowana outdoorem bluza z polaru na zatrzaski stworzona z myślą o pełnym komforcie.|Wędruj beztrosko. Gdy podążasz tam, gdzie pokieruje Cię dzień, ta kurtka adidas otula Cię komfortem za sprawą polaru. Zasuń wysoki kołnierz, aby zatrzymać ciepło. Wyróżnij się akademickimi kolorami i naszywką na piersi na cześć outdoorowej tradycji adidas.|20|0|1|1
425|https://assets.adidas.com/images/w_600,f_auto,q_auto/4bedeaa0b9044a838b23af020126b717_9366/Colorblock_Quarter_Zip_Sweatshirt_Czern_IC3698_21_model.jpg|Colorblock Quarter Zip Sweatshirt|Bluzy\Odzież|399|Sportswear|Bluza z suwakiem do połowy długości uszyta z miękkiej, szybkoschnącej dzianiny o podwójnym splocie.|Klasyczna bluza w kontrastowych kolorach ma prosty, przewiewny krój, który pomoże Ci skoncentrować się na najważniejszym zadaniu: pełnym relaksie. Dzianina o podwójnym splocie miękko przylega do skóry, zachowując jednocześnie swoje właściwości szybkoschnące. Dzięki suwakowi do połowy długości nigdy nie będzie Ci za ciepło ani za zimno, a stawiany kołnierz nadaje całości sportową strukturę.|20|0|1|1
426|https://assets.adidas.com/images/w_600,f_auto,q_auto/09f9819549b14a9295c2ae6f0182f033_9366/Quarter-Zip_Pullover_Czern_HM8272_21_model.jpg|Quarter-Zip Pullover|Bluzy\Odzież|249|Performance|Lekka, wkładana przez głowę bluza do gry w golfa z materiałów pochodzących z recyklingu.|W chłodne dni potrzebujesz lekkiej warstwy okrycia. Wkładana przez głowę bluza adidas do gry w golfa została uszyta z miękkiej dzianiny, która zapewnia komfort na polu golfowym. Pochłaniający wilgoć AEROREADY daje Ci poczucie suchości, a wbudowany filtr UV pozwala na pewną grę w słoneczne dni.  Ten produkt został wykonany wyłącznie z materiałów pochodzących z recyklingu i stanowi tylko jedno z naszych rozwiązań, które pomogą wyeliminować plastikowe odpady.|20|0|1|1
427|https://assets.adidas.com/images/w_600,f_auto,q_auto/6bcb1d6ef9bd42bdb08cad990087120b_9366/Entrada_22_Sweatshirt_Czern_H57478_21_model.jpg|Entrada 22 Sweatshirt|Bluzy\Odzież|179|Performance|Bluza wykonana częściowo z materiałów pochodzących z recyklingu.|Dla swojej drużyny. Dla naszej planety. Stworzona z myślą o „futbolu dla wszystkich” kolekcja Entrada 22 zapewnia Ci wszystko, czego potrzebujesz, aby Twoja gra była piękniejsza i bardziej widowiskowa. Dzięki konstrukcji z miękkiego polaru ta bluza adidas zapewni Ci komfort w drodze na trening. Długie rękawy zapewniają lepsze okrycie, gdy przygotowujesz się na wieczorne sesje w chłodne dni.  Model wykonany częściowo z materiałów pochodzących z recyklingu odzyskanych w trakcie procesu produkcyjnego, np. ścinków materiałów i odpadów z gospodarstw domowych, w celu uniknięcia znacznie większego wpływu na środowisko naturalne, jaki wywiera produkcja surowców.|20|0|1|1
428|https://assets.adidas.com/images/w_600,f_auto,q_auto/847b5e40adfb4f55a8bdaf35010882c9_9366/Arsenal_Pre-Match_Warm_Top_Niebieski_HT4452_21_model.jpg|Arsenal Pre-Match Warm Top|Bluzy\Odzież|549|Performance|Ocieplana bluza rozgrzewkowa Arsenalu wykonana z materiałów pochodzących z recyklingu.|Stworzona z myślą o dynamice piłki nożnej. Gdy supergwiazdy Arsenalu przygotowują się do rozgrywek w zimowe popołudnia i mroźne wieczory, biegają po boisku w takich bluzach. Polarowa podszewka, wycięcia na kciuki w mankietach i odprowadzający wilgoć AEROREADY zapewniają ciepło i wygodę. Godło drużyny i dwukolorowe logo adidas Badge of Sport wyróżniają się na piersi.  Ten produkt został wykonany w całości z materiałów pochodzących z recyklingu i stanowi tylko jedno z naszych rozwiązań, które pomogą wyeliminować zanieczyszczenie plastikiem.|20|0|1|1
429|https://assets.adidas.com/images/w_600,f_auto,q_auto/cb3327f34f6b49958f02ae8a009728a8_9366/1-4_Zip_Sweatshirt_Szary_HN1945_21_model.jpg|1/4 Zip Sweatshirt|Bluzy\Odzież|329|Sportswear|Wkładana przez głowę bluza z krótkim suwakiem uszyta z miłego w dotyku polaru.|Kiedy czujesz się komfortowo, możesz wiele osiągnąć. Albo po prostu cieszyć się wygodą. Ta bluza adidas sprawdzi się podczas aktywności i relaksu. Miękki polar sprawia, że czujesz się dobrze niezależnie od tego, co robisz i w jakim tempie.  Nasze bawełniane produkty wspierają uprawę bawełny z bardziej zrównoważonych źródeł.|20|0|1|1
430|https://assets.adidas.com/images/w_600,f_auto,q_auto/cfde0745a41043ee9c47ae700089036a_9366/Real_Madrid_Lifestyler_Crew_Sweatshirt_Zielony_HD1341_21_model.jpg|Real Madrid Lifestyler Crew Sweatshirt|Bluzy\Odzież|329|Performance|Bluza Realu Madryt stworzona z myślą o subtelnym kibicowaniu.|Gdy wspierasz piłkarską arystokrację, nie musisz krzyczeć na cały głos. Linia adidas Lifestyler oferuje najwyższy poziom komfortu i ułatwia dyskretne wsparcie. Bluza Realu Madryt zapożycza limonkowo-zielone elementy z trzeciego zestawu klubu i prezentuje małą naszywkę na piersi. Miękki materiał frotté jest idealnym wyborem na dni, w które nie musisz pokazywać piłkarskich emocji, a masz czas na relaks.  Nasze bawełniane produkty wspierają uprawę bawełny z bardziej zrównoważonych źródeł.|20|0|1|1
431|https://assets.adidas.com/images/w_600,f_auto,q_auto/9ded09e821914482884bae3d01305bfb_9366/DWR_1-4-Zip_Pullover_Niebieski_HM8282_21_model.jpg|DWR 1/4-Zip Pullover|Bluzy\Odzież|299|Performance|Lekka, polarowa bluza golfowa z materiałów pochodzących z recyklingu.|Niech Twój sezon trwa cały rok. Ta wkładana przez głowę bluza adidas do gry w golfa zapewnia lekki, ciepły komfort i ochronę przed niekorzystnymi warunkami atmosferycznymi, dzięki czemu możesz grać w różnych temperaturach. Model jest odporny na mgłę i lekki deszcz, dzięki czemu możesz cieszyć się ciepłem i suchym komfortem aż do ostatniego dołka.  Ten produkt został wykonany w 100% z materiałów pochodzących z recyklingu i stanowi tylko jedno z naszych rozwiązań, które pomogą wyeliminować zanieczyszczenie plastikiem.|20|0|1|1
432|https://assets.adidas.com/images/w_600,f_auto,q_auto/5a204fea038a404b9b80aedf00db824c_9366/Terrex_Xperior_Top_Niebieski_HI1310_21_model.jpg|Terrex Xperior Top|Bluzy\Odzież|379|TERREX|Odprowadzająca wilgoć koszulka na zimowe zajęcia wytrzymałościowe.|Wygodna koszulka adidas Terrex stworzona z myślą o biegach przełajowych pomoże Ci odnaleźć swój rytm na szosie i zostawić za sobą czynniki rozpraszające. Elastyczny materiał z przodu nie ogranicza Twoich ruchów, a ukryty krótki suwak zapewnia wentylację, gdy jej potrzebujesz. Z tyłu AEROREADY usuwa wilgoć z powierzchni Twojej skóry, ułatwiając Ci koncentrację. Dopasowany krój oznacza, że możesz nosić ją pod kurtką. A co najważniejsze, jest wykonana z materiałów pochodzących z recyklingu, a więc pozwoli Ci korzystać z uroków outdooru bez szkody dla jego stanu.|20|0|1|1
433|https://assets.adidas.com/images/w_600,f_auto,q_auto/cdb2dddf6279484bbbedae7401594678_9366/Texture-Print_Crew_Sweatshirt_Czern_HF6523_21_model.jpg|Texture-Print Crew Sweatshirt|Bluzy\Odzież|329|Performance|Wygodna, polarowa bluza do gry w golfa wykonana z materiałów pochodzących z recyklingu.|Zwróć na siebie uwagę, nie mówiąc ani słowa. Ta bluza adidas do gry w golfa wnosi świeżą energię do Twojej gry za sprawą inspirowanego polem golfowym wzoru na całej powierzchni. Miękki polar gwarantuje ciepło w chłodne poranki i chłodne popołudnia na polu golfowym w stylu, który sprawdzi się także po meczu. Ten model odprowadza lekki deszcz, aby dać Ci suchy komfort podczas rozgrywki w mgliste, deszczowe dni.|20|0|1|1
434|https://assets.adidas.com/images/w_600,f_auto,q_auto/c3a42e3eb77b44099cddaef200bef0ae_9366/Wander_Hour_Quarter-Snap_Polar_Fleece_Jacket_Brazowy_II8485_21_model.jpg|Wander Hour Quarter-Snap Polar Fleece Jacket|Bluzy\Odzież|349|Originals|Inspirowana outdoorem bluza z polaru na zatrzaski stworzona z myślą o pełnym komforcie.|Wędruj beztrosko. Gdy podążasz tam, gdzie pokieruje Cię dzień, ta kurtka adidas otula Cię komfortem za sprawą polaru. Zasuń wysoki kołnierz, aby zatrzymać ciepło. Wyróżnij się akademickimi kolorami i naszywką na piersi na cześć outdoorowej tradycji adidas.|20|0|1|1
435|https://assets.adidas.com/images/w_600,f_auto,q_auto/73ff5e65e5894ffeab6bade4003712fd_9366/Terrex_Logo_Graphic_Hoodie_Czern_HE1763_21_model.jpg|Terrex Logo Graphic Hoodie|Bluzy\Odzież|349|TERREX|Bluza z kapturem Terrex wykonana częściowo z materiału pochodzącego z recyklingu.|Zdejmij buty i rozpocznij relaks w komfortowej bluzie z kapturem po całodniowej wędrówce. Bluza z kapturem adidas Terrex zachowuje prosty, klasyczny styl dzięki konstrukcji z miękkiej dzianiny bawełnianej ze typowymi detalami, jakich się spodziewasz, takimi jak ściągacze w mankietach i u dołu oraz oczywiście kaptur.   Model wykonany częściowo z materiałów pochodzących z recyklingu odzyskanych w trakcie procesu produkcyjnego, np. ścinków materiałów i odpadów z gospodarstw domowych, w celu uniknięcia znacznie większego wpływu na środowisko naturalne, jaki wywiera produkcja surowców.|20|0|1|1
436|https://assets.adidas.com/images/w_600,f_auto,q_auto/bc57c0858e5c40e48423ae15010c288b_9366/Terrex_Multi_Primegreen_Full-Zip_Fleece_Jacket_Bordowy_HA2297_21_model.jpg|Terrex Multi Primegreen Full-Zip Fleece Jacket|Bluzy\Odzież|349|TERREX|Przewiewna bluza z polaru o strukturze waflowej do warstwowych stylizacji.|Pozwól, by przygoda trwała. Załóż bluzę adidas Terrex z polaru, aby zapewnić sobie przewiewny, ciepły komfort. Jej design z polaru o strukturze waflowej oznacza lepszą oddychalność i ciepło, zapewniając regulację temperatury i szybkoschnącą wygodę.|20|0|1|1
437|https://assets.adidas.com/images/w_600,f_auto,q_auto/c4d4da18000c4985a3f7adc801405c86_9366/Terrex_Everyhike_Half-Zip_Fleece_Jacket_Niebieski_HA2290_21_model.jpg|Terrex Everyhike Half-Zip Fleece Jacket|Bluzy\Odzież|269|TERREX|Cienka bluza z suwakiem do połowy długości, która sprawdzi się jako warstwa.|Nie ma nic lepszego niż znalezienie idealnej warstwy podstawowej. Nigdy nie pomijaj szansy na przygodę dzięki polarowej bluzie adidas Terrex z suwakiem do połowy długości. Tekstura o waflowej strukturze po wewnętrznej stronie zapewnia dodatkowy komfort. Ta bluza została uszyta z materiałów pochodzących z recyklingu i jest dowodem na zaangażowanie adidas w walkę z zanieczyszczeniem plastikiem.|20|0|1|1
438|https://assets.adidas.com/images/w_600,f_auto,q_auto/6ce9bf4429884cd0b323ae70000821b5_9366/Core_Crew_Sweatshirt_Czern_HN4551_21_model.jpg|Core Crew Sweatshirt|Bluzy\Odzież|299|Performance|Bluza z zaokrąglonym dekoltem, która zapewni Ci ciepło, wykonana częściowo z materiałów pochodzących z recyklingu.|Zachowaj ciepły komfort na polu golfowym i poza nim. Ta bluza adidas z zaokrąglonym dekoltem jest miła w dotyku i dba o Twój komfort podczas rundy w chłodne dni. Rękawy z mankietami utrzymują design na swoim miejscu, dzięki czemu możesz bez przeszkód wykonywać zamachy. Załóż ją na t-shirt lub koszulkę polo, gdy temperatura spada.  Ten model jest wykonany z serii materiałów pochodzących z recyklingu i zawiera co najmniej 60% materiałów z odzysku. Jest to jedno z proponowanych przez nas rozwiązań, jakie mogą pomóc nam położyć kres plastikowym odpadom.|20|0|1|1
439|https://assets.adidas.com/images/w_600,f_auto,q_auto/97f36293450848398b3dae77003beb36_9366/Adicolor_Classics_Cut_Line_Crew_Sweatshirt_Niebieski_HN6116_21_model.jpg|Adicolor Classics Cut Line Crew Sweatshirt|Bluzy\Odzież|279|Originals|Bluza o klasycznym designie częściowo wykonana z Parley Ocean Plastic.|Jeśli lubisz styl retro, nie przegap tej bluzy adidas. Jej design pochodzi wprost z archiwów, a kultowa grafika stanowi hołd dla naszej sportowej tradycji. Ale nie daj się zwieść sportowemu stylowi. Jej swobodny komfort został stworzony, aby się wyluzować.  Ten produkt zawiera 50% Parley Ocean Plastic — tworzywa wyprodukowanego z poddanych recyklingowi plastikowych odpadów zebranych z odległych wysp, plaż i nadmorskich miejscowości, aby zapobiegać zanieczyszczeniu oceanów. Ten produkt zawiera co najmniej 40% materiałów pochodzących z recyklingu.|20|0|1|1
440|https://assets.adidas.com/images/w_600,f_auto,q_auto/dec30066c8534de9b2f8aeed00d79288_9366/Juventus_Essentials_Trefoil_Crewneck_Sweatshirt_Czern_HA7179_21_model.jpg|Juventus Essentials Trefoil Crewneck Sweatshirt|Bluzy\Odzież|279|Originals|Miękka bluza Juventusu w sportowym stylu.|Czerń. Biel. Klasyka. Minimalistyczne logo Trefoil i progresywne logo klubu wyróżniają się na piersi bluzy piłkarskiej adidas Juventus, nawiązując do dwóch symboli tego pięknego sportu. Konstrukcja z miękkiego polaru jest wygodna w noszeniu, nawet gdy na boisku piłkarskim robi się gorąco.  Nasze bawełniane produkty wspierają uprawę bawełny z bardziej zrównoważonych źródeł.|20|0|1|1
441|https://assets.adidas.com/images/w_600,f_auto,q_auto/e9d231ca89ef41a998e2ae9800ba57aa_9366/1-4_Zip_Sweatshirt_Bialy_HG2074_21_model.jpg|1/4 Zip Sweatshirt|Bluzy\Odzież|329|Sportswear|Wkładana przez głowę bluza z krótkim suwakiem uszyta z miłego w dotyku polaru.|Kiedy czujesz się komfortowo, możesz wiele osiągnąć. Albo po prostu cieszyć się wygodą. Ta bluza adidas sprawdzi się podczas aktywności i relaksu. Miękki polar sprawia, że czujesz się dobrze niezależnie od tego, co robisz i w jakim tempie.  Nasze bawełniane produkty wspierają uprawę bawełny z bardziej zrównoważonych źródeł.|20|0|1|1
442|https://assets.adidas.com/images/w_600,f_auto,q_auto/30224d589157421a90c9ae7500e711ec_9366/Juventus_Graphic_Crew_Sweatshirt_Czern_HD8866_21_model.jpg|Juventus Graphic Crew Sweatshirt|Bluzy\Odzież|299|Performance|Miękka i minimalistyczna bluza z grafiką dla kibiców Juventusu.|Juventus jest bliski Twojemu sercu. Ta bluza piłkarska adidas ma luźny krój i stanowi miłą w dotyku warstwę wierzchnią. Wyjątkowo miękki materiał frotté z dużą zawartością bawełny zapewnia Ci komfort, gdy cieszysz się grą z przyjaciółmi. Grafika na plecach stanowi ukłon w stronę zestawu wyjazdowego Juventusu, dzięki czemu możesz reprezentować ukochany klub, gdziekolwiek jesteś.  Nasze bawełniane produkty wspierają uprawę bawełny z bardziej zrównoważonych źródeł.|20|0|1|1
443|https://assets.adidas.com/images/w_600,f_auto,q_auto/974c5741c36942d093a8ae690111c916_9366/Adicolor_Classics_3-Stripes_Crew_Sweatshirt_Niebieski_HK7292_21_model.jpg|Adicolor Classics 3-Stripes Crew Sweatshirt|Bluzy\Odzież|279|Originals|Klasyczna, ciepła bluza z zaokrąglonym dekoltem w dobrym stylu.|Temperatura spadła, ale to nie znaczy, że Twój look musi na tym ucierpieć. Dzięki konstrukcji z grubego materiału frotté i kultowym 3 paskom bluza adidas zapewnia Ci przyjemny komfort i świeży styl.   Nasze bawełniane produkty wspierają uprawę ze zrównoważonych źródeł. Ten model zawiera też materiały pochodzące z recyklingu w ramach naszych wysiłków zmierzających do rozwiązania problemu plastikowych odpadów.|20|0|1|1
